numenc;grupo;material;servico;descricao_servico;unidade_medida;qtde_prevista
4310089062;HOT-SPRAY;HOT SPRAY;repint fxl;REPINTAR FAIXAS E LINHAS;m2;38.05
4310089062;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;1.50
4310089062;TACHOES;TACHAO BIDIRECIONAL AMARELO;retirar;RETIRAR;un;4.00
4310089062;TACHOES;TACHAO BIDIRECIONAL AMARELO;recolocar;RECOLOCAR;un;1.00
4310089062;TACHOES;TACHAO BIDIRECIONAL AMARELO;colocar;COLOCAR;un;6.00
4310089062;TACHOES;TACHAO MONODIRECIONAL BRANCO;retirar;RETIRAR;un;11.00
4310089062;TACHOES;TACHAO MONODIRECIONAL BRANCO;colocar;COLOCAR;un;24.00
4310089062;TINTA A FRIO;TINTA A FRIO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;19.01
4310089062;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;0.87
4310094139;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;70.40
4310094139;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;8.00
4310094139;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;11.20
4310094139;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;1.80
4310095135;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";remanejar;REMANEJAR;pc;1.00
4310095135;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA - VEICULO ESCOLAR - COM 01 HORARIO;remanejar;REMANEJAR;un;1.00
4310096131;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;56.00
4310097138;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;45.20
4310098134;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;4.00
4310098134;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;4.00
4310099130;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;26.85
4310099130;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;52.50
4310100139;ADVERTENCIA,PLACAS DE;Área Escolar;colocar;COLOCAR;un;2.00
4310100139;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4310132111;ADVERTENCIA,PLACAS DE;RUA SEM SAIDA;substituir;SUBSTITUIR;un;1.00
4310132111;ADVERTENCIA,PLACAS DE;RUA SEM SAIDA;retirar;RETIRAR;un;1.00
4310132111;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";substituir;SUBSTITUIR;pc;1.00
4310132111;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;3.00
4310132111;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;1.50
4310132111;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO -  A _____ ° NA VAGA DELIMITADA;colocar;COLOCAR;un;2.00
4310132111;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO -  A _____ ° NA VAGA DELIMITADA;substituir;SUBSTITUIR;un;1.00
4310132111;REGULAMENTACAO, PLACAS DE;PASSAGEM OBRIGATORIA;colocar;COLOCAR;un;1.00
4310132111;REGULAMENTACAO, PLACAS DE;Sentido Proibido;colocar;COLOCAR;un;1.00
4310132111;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;7.50
4310136125;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;4.00
4310136125;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
4310137121;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
4310137121;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
4310137121;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;1.00
4310139124;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA - VEICULO ESCOLAR - COM 01 HORARIO;colocar;COLOCAR;un;2.00
4310139124;TINTA A FRIO;TINTA A FRIO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;5.44
4310139124;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;6.00
4310148123;TACHOES;TACHAO BIDIRECIONAL AMARELO;colocar;COLOCAR;un;16.00
4310148123;TACHOES;TACHAO MONODIRECIONAL AMARELO;colocar;COLOCAR;un;13.00
4310148123;TACHOES;TACHAO MONODIRECIONAL BRANCO;colocar;COLOCAR;un;13.00
4310162126;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - ONIBUS E CAMINHOES;colocar;COLOCAR;un;5.00
4310169112;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;4.94
4310196128;ADVERTENCIA,PLACAS DE;RUA SEM SAIDA;substituir;SUBSTITUIR;un;1.00
4310196128;ADVERTENCIA,PLACAS DE;Área Escolar;colocar;COLOCAR;un;1.00
4310196128;ADVERTENCIA,PLACAS DE;Área Escolar;substituir;SUBSTITUIR;un;1.00
4310196128;ADVERTENCIA,PLACAS DE;Área Escolar;retirar;RETIRAR;un;1.00
4310196128;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;substituir;SUBSTITUIR;un;1.00
4310196128;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;colocar;COLOCAR;un;1.00
4310204112;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;6.00
4310204112;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;6.00
4310207111;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;3.42
4310207111;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;6.70
4310208118;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;3.42
4310208118;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;8.24
4310209114;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;14.56
4310209114;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;6.84
4310209114;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;retirar;RETIRAR;un;1.00
4310209114;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;remanejar;REMANEJAR;un;1.00
4310225128;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;retirar;RETIRAR;un;1.00
4310225128;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;colocar;COLOCAR;un;1.00
4310242120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA -  POR 15 MINUTOS - PISCA ALERTA ACESO - 2ª A 6ª - COM 01 HORARIO;colocar;COLOCAR;un;1.00
4310242120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA -  POR 15 MINUTOS - PISCA ALERTA ACESO - 2ª A 6ª - COM 01 HORARIO;retirar;RETIRAR;un;1.00
4310253121;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;28.48
4310253121;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;7.30
4310253121;HOT-SPRAY;HOT SPRAY;repint fxl;REPINTAR FAIXAS E LINHAS;m2;9.00
4310287123;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;5.44
4310287123;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;101.80
4310287123;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;0.60
4310287123;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;3.00
4310287123;HOT-SPRAY;HOT SPRAY;repint fxl;REPINTAR FAIXAS E LINHAS;m2;3.00
4310287123;TINTA A FRIO;TINTA A FRIO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;29.80
4310287123;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;13.50
4310337112;OBRAS;;g.8.1;PAVIMENTO CIMENTADO DE 02 CM DE ESPESSURA INCLUSIVE REATERRO E BASE CONFORME SPT/TD/5/0008 REV. Z;m2;170.00
4310337112;OBRAS;;g.7.4.3;"CONSTRUCAO DE GUIAS EM CONCRETO SIMPLES (MOLDADO "" IN LOCO "")";m;222.00
4310368123;OBRAS;;g.7.4.1;CONSTRUCAO DE GUIAS APROVEITANDO AS GUIAS RETIRADAS.;m;4.00
4310368123;OBRAS;;g.7.2;ARRANCAMENTO DE GUIAS PARA REAPROVEITAMENTO NO MESMO CANTEIRO.;m;2.00
4310399118;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;5.00
4310399118;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;colocar;COLOCAR;un;1.00
4310399118;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - NA LINHA AMARELA COM HORARIO;colocar;COLOCAR;un;1.00
4310399118;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;2.00
4310399118;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;2.00
4310399118;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;4.20
4310422110;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;17.39
4310422110;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;16.00
4310422110;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;4.60
4310422110;TACHAS;TACHA BIDIRECIONAL AMARELA  - TIPO I;retirar;RETIRAR;pc;7.00
4310422110;TACHAS;TACHA BIDIRECIONAL AMARELA  - TIPO I;colocar;COLOCAR;pc;40.00
4310445110;ADVERTENCIA,PLACAS DE;CRIANCAS;substituir;SUBSTITUIR;un;1.00
4310445110;ADVERTENCIA,PLACAS DE;CRIANCAS;remanejar;REMANEJAR;un;1.00
4310445110;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4310445110;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
4310445110;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;1.00
4310445110;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;substituir;SUBSTITUIR;un;1.00
4310445110;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;remanejar;REMANEJAR;un;1.00
4310447112;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4310447112;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
4410049119;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4410049119;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
4410049119;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;retirar;RETIRAR;un;1.00
4410049119;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;colocar;COLOCAR;un;1.00
4410049119;REGULAMENTACAO, PLACAS DE;Sentido Proibido;colocar;COLOCAR;un;1.00
4410051113;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
4410051113;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;retirar;RETIRAR;un;1.00
4410055062;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - NA LINHA AMARELA COM HORARIO;colocar;COLOCAR;un;1.00
4410055062;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;2.50
4410077074;OBRAS;;g.7.4.2;CONSTRUCAO DE GUIAS COM FORNECIMENTO DE GUIAS TIPO PMSP-100;m;45.51
4410077074;OBRAS;;g.7.2;ARRANCAMENTO DE GUIAS PARA REAPROVEITAMENTO NO MESMO CANTEIRO.;m;29.50
4410077074;OBRAS;;g.7.5.2;CONSTRUCAO DE SARJETAS COM LARGURA ENTRE 30CM E 40CM;m;45.51
4410077074;OBRAS;;g.8.1;PAVIMENTO CIMENTADO DE 02 CM DE ESPESSURA INCLUSIVE REATERRO E BASE CONFORME SPT/TD/5/0008 REV. Z;m2;64.30
4410077074;PRISMAS;PRISMA DE CONCRETO;retirar;RETIRAR;un;9.00
4410131095;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;73.80
4410131095;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;6.30
4410131095;PRISMAS;PRISMA DE CONCRETO;retirar;RETIRAR;un;6.00
4410131095;PRISMAS;PRISMA DE CONCRETO;colocar;COLOCAR;un;1.00
4410136097;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;10.02
4410136097;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;2.60
4410136097;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;5.49
4410136097;HOT-SPRAY;HOT SPRAY;repint fxl;REPINTAR FAIXAS E LINHAS;m2;2.02
4410136097;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;3.00
4410137123;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
4410137123;REGULAMENTACAO, PLACAS DE;PROIBIDO O TRANSITO DE VEICULOS AUTOMOTORES - DOMINGOS E FERIADOS - 09-17H EXCETO MORADORES RUA DE LAZER;colocar;COLOCAR;un;4.00
4410146050;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
4410146050;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;14.20
4410146050;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO EM ANGULO - EXCETO ONIBUS E CAMINHOES;colocar;COLOCAR;un;1.00
4410146050;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;colocar;COLOCAR;un;1.00
4410146050;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;7.75
4410184040;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
4410184040;PRISMAS;PRISMA DE CONCRETO;colocar;COLOCAR;un;7.00
4410184040;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;retirar;RETIRAR;un;1.00
4410184040;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;1.00
4410184040;REGULAMENTACAO, PLACAS DE;PROIBIDO RETORNAR - ONIBUS E CAMINHOES;colocar;COLOCAR;un;1.00
4410184040;REGULAMENTACAO, PLACAS DE;"Sinalização Vertical de Regulamentação - ""Proibido Retornar à Esquerda""";colocar;COLOCAR;un;1.00
4410195123;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
4410195123;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA - VEICULO ESCOLAR - COM 03 HORARIOS;retirar;RETIRAR;un;1.00
4410207121;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;remanejar;REMANEJAR;un;1.00
4410210122;ADVERTENCIA,PLACAS DE;Saliência ou Lombada - Seta de posicionamento;colocar;COLOCAR;un;1.00
4410210122;ADVERTENCIA,PLACAS DE;Saliência ou Lombada - Seta à esquerda;retirar;RETIRAR;un;1.00
4410210122;BRAÇOS;"BRAÇO PROJETADO EM SPU ( ALTURA LIVRE = 4,5 M ) - BR 3"" X 2.70 M";colocar;COLOCAR;un;1.00
4410210122;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;retirar;RETIRAR;un;1.00
4410210122;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 40km/h;colocar;COLOCAR;un;1.00
4410210122;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 40km/h;retirar;RETIRAR;un;1.00
4410212109;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Na Linha Amarela - 2ª a 6ª - 01 horário - Sábado 01 horário - Carga e Descarga Permitida;colocar;COLOCAR;un;1.00
4410212109;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;3.08
4410212125;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;3.00
4410212125;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO, ""ESTACIONAMENTO REGULAMENTADO - ÔNIBUS - TRANSPORTE COLETIVO PÚBLICO - INÍCIO""";colocar;COLOCAR;un;2.00
4410212125;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO, ""ESTACIONAMENTO REGULAMENTADO - ÔNIBUS - TRANSPORTE COLETIVO PÚBLICO""";colocar;COLOCAR;un;1.00
4410212125;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO,"" ESTACIONAMENTO REGULAMENTADO - ÔNIBUS - TRANSPORTE COLETIVO PÚBLICO - TÉRMINO""";colocar;COLOCAR;un;1.00
4410241109;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4410241109;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - EMERGENCIA NA LINHA BRANCA - POR 15 MINUTOS - PISCA ALERTA ACESO -DOIS HORARIOS;colocar;COLOCAR;un;1.00
4410241109;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;1.64
4410241109;TINTA A FRIO;TINTA A FRIO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;1.80
4510034105;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4510034105;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;1.00
4510034105;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;remanejar;REMANEJAR;un;1.00
4510034105;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - 2ª a 6ª com 01 horário;colocar;COLOCAR;un;2.00
4510034105;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;1.00
4510034105;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;3.90
4510036094;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4510036094;ESPECIAIS,PLACAS;FEIRA LIVRE - SABADO - 04 AS 14 H;colocar;COLOCAR;un;4.00
4510038097;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4510038097;ESPECIAIS,PLACAS;FEIRA LIVRE - __ª FEIRA - 04 - 1xh;colocar;COLOCAR;un;2.00
4510040091;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
4510040091;ESPECIAIS,PLACAS;FEIRA LIVRE - __ª FEIRA - 04 - 1xh;colocar;COLOCAR;un;5.00
4510050070;EXTRUDADO;EXTRUDADO;repint slg;REPINTAR SIMBOLOS E LEGENDAS;m2;2.72
4510050070;EXTRUDADO;EXTRUDADO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;45.20
4510050070;HOT-SPRAY;HOT SPRAY;repint fxl;REPINTAR FAIXAS E LINHAS;m2;9.00
4510050070;TACHAS;TACHA BIDIRECIONAL AMARELA;substituir;SUBSTITUIR;un;5.00
4510050070;TACHAS;TACHA MONODIRECIONAL AMARELA;retirar;RETIRAR;un;22.00
4510050070;TACHAS;TACHA MONODIRECIONAL AMARELA;substituir;SUBSTITUIR;un;40.00
4510050070;TACHAS;TACHA MONODIRECIONAL BRANCA;retirar;RETIRAR;un;8.00
4510050070;TACHAS;TACHA MONODIRECIONAL BRANCA;substituir;SUBSTITUIR;un;5.00
4510050070;TINTA A FRIO;TINTA A FRIO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;21.00
4510077092;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4510077092;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;1.00
4510077092;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
4510077092;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;3.00
4610006138;OBRAS;;g.7.1;ARRANCAMENTO E REMOCAO DE GUIAS (SEM REAPROVEITAMENTO);m;54.00
4610006138;OBRAS;;g.7.4.2;CONSTRUCAO DE GUIAS COM FORNECIMENTO DE GUIAS TIPO PMSP-100;m;87.00
4610018136;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;3.00
4610018136;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
4610025132;ADVERTENCIA,PLACAS DE;PASSAGEM SINALIZADA DE PEDESTRES;colocar;COLOCAR;un;1.00
4610025132;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4610025132;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;16.00
4610025132;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;2.00
4610032120;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;3.00
4610032120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA - VEICULO ESCOLAR - COM 03 HORARIOS;colocar;COLOCAR;un;1.00
4610032120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR __ MINUTOS COM PISCA ALERTA ACESO - C/ HORARIOS;colocar;COLOCAR;un;1.00
4610032120;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR NA LINHA  AMARELA  - 2ª A 6ª - COM TRES HORARIOS;colocar;COLOCAR;un;1.00
4610032120;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;6.70
4610032120;TINTA A FRIO;TINTA A FRIO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;4.01
4610034123;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
4610034123;REGULAMENTACAO, PLACAS DE;"Estacionamento Regulamentado - Emergência - Na Linha Branca - Por 15 minutos - pisca alerta aceso- com 01  horário""";colocar;COLOCAR;un;1.00
4610034123;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;4.90
4610056100;ADVERTENCIA,PLACAS DE;ADVERTENCIA COMPLEMENTAR - PROXIMOS...M;colocar;COLOCAR;un;1.00
4610056100;ADVERTENCIA,PLACAS DE;ADVERTENCIA COMPLEMENTAR - PROXIMOS...M;retirar;RETIRAR;un;1.00
4610056100;ADVERTENCIA,PLACAS DE;AREA ESCOLAR;remanejar;REMANEJAR;un;1.00
4610056100;ADVERTENCIA,PLACAS DE;CURVA ACENTUADA À ESQUERDA;retirar;RETIRAR;un;1.00
4610056100;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";remanejar;REMANEJAR;pc;1.00
4610056100;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;retirar;RETIRAR;un;4.00
4610056100;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;6.40
4610056100;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;12.00
4610056100;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;58.40
4610056100;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;35.00
4610056100;PELICULA;PELICULA PRE-FABRICADA;col fxl;COLOCACAO DE PELICULA EM FAIXAS E LINHAS;m2;24.00
4610056100;REGULAMENTACAO, PLACAS DE; PROIBIDO ESTACIONAR -  NA LINHA AMARELA -  COM HORARIO;retirar;RETIRAR;un;4.00
4610056100;REGULAMENTACAO, PLACAS DE; SOMENTE EMBARQUE E DESEMBARQUE ;colocar;COLOCAR;un;3.00
4610056100;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO -  NA LINHA BRANCA - POR 15 MINUTOS-  PISCA ALERTA ACESO - 2ª A 6ª - COM 03 HORARIOS;colocar;COLOCAR;un;2.00
4610056100;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA - VEICULO ESCOLAR - COM 03 HORARIOS;colocar;COLOCAR;un;3.00
4610056100;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;remanejar;REMANEJAR;un;1.00
4610056100;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
